INFO 2012-03-27 00:12:00,993 oauth 9638 -1222571152 version=1.0
INFO 2012-03-27 21:43:05,098 authentication 6124 -1222505616 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332855784, oauth_nonce=ajecz5uzda7sag8da4
INFO 2012-03-27 21:43:05,106 oauth 6124 -1222505616 in _get_token else, token_type is request
INFO 2012-03-27 21:43:05,107 oauth 6124 -1222505616 in _get_token, raise error when get token_field
INFO 2012-03-27 21:44:23,672 authentication 6155 -1222894736 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:51:24,294 authentication 6424 -1222780048 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 21:51:24,319 authentication 6424 -1222780048 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332856284, oauth_nonce=iirx9b1869odg26amh
INFO 2012-03-27 21:51:24,324 oauth 6424 -1222780048 in _get_token else, token_type is request
INFO 2012-03-27 21:51:24,326 oauth 6424 -1222780048 self.data_store is <piston.store.DataStore object at 0x9b42a6c>
INFO 2012-03-27 21:51:24,585 oauth 6424 -1222780048 in _get_token, user is tom
INFO 2012-03-27 21:51:24,694 oauth 6424 -1222780048 token is Request Token xHW5F97UUCMZKkAKgP for Consumer tom with key 2Tk7LcRnykRdTV4PCe
INFO 2012-03-27 21:51:24,805 authentication 6424 -1222780048 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Diirx9b1869odg26amh%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332856284%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 22:11:54,527 authentication 6850 -1222747280 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:12:10,149 authentication 6858 -1222829200 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:12:10,173 authentication 6858 -1222829200 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332857529, oauth_nonce=4yyppkd24w99esuos0
INFO 2012-03-27 22:12:10,181 oauth 6858 -1222829200 self.data_store is <PistonTest.piston.store.DataStore object at 0x8e19b8c>
INFO 2012-03-27 22:13:12,929 authentication 6900 -1222706320 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:13:31,119 authentication 6903 -1222837392 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:13:44,826 authentication 6911 -1222718608 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:13:44,848 authentication 6911 -1222718608 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332857624, oauth_nonce=drf5aqn9dvzkzrle6f
INFO 2012-03-27 22:13:44,858 oauth 6911 -1222718608 self.data_store is <PistonTest.piston.store.DataStore object at 0xa8a7b8c>
INFO 2012-03-27 22:14:36,910 authentication 6938 -1222034576 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:14:36,931 authentication 6938 -1222034576 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332857676, oauth_nonce=eviubr9vedflz0kjku
INFO 2012-03-27 22:14:48,807 authentication 6968 -1222853776 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:14:48,833 authentication 6968 -1222853776 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332857688, oauth_nonce=3uyaj1yga4kkmipjw4
INFO 2012-03-27 22:15:16,379 authentication 6997 -1222440080 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:15:16,401 authentication 6997 -1222440080 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332857716, oauth_nonce=4ddz6al922dp789tia
INFO 2012-03-27 22:16:06,112 authentication 7024 -1222227088 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:16:06,136 authentication 7024 -1222227088 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332857765, oauth_nonce=9hnkua1qjv9cmjr796
INFO 2012-03-27 22:16:06,404 oauth 7024 -1222227088 in _get_token, token is Access Token MZH6NdTqRUFMwXZjwL for Consumer tom with key 2Tk7LcRnykRdTV4PCe
INFO 2012-03-27 22:16:06,407 oauth 7024 -1222227088 in _get_token, user is tom
INFO 2012-03-27 22:16:06,515 oauth 7024 -1222227088 in _get_token, token is Access Token MZH6NdTqRUFMwXZjwL for Consumer tom with key 2Tk7LcRnykRdTV4PCe
INFO 2012-03-27 22:16:06,627 authentication 7024 -1222227088 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3D9hnkua1qjv9cmjr796%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332857765%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 22:17:03,648 authentication 7066 -1222366352 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:17:03,671 authentication 7066 -1222366352 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332857823, oauth_nonce=ieck52t78ngwu9enof
INFO 2012-03-27 22:17:04,016 oauth 7066 -1222366352 in _get_token, token is Access Token DArdWj2yptKEr2nDgW for Consumer tom with key 2Tk7LcRnykRdTV4PCe
INFO 2012-03-27 22:17:04,116 authentication 7066 -1222366352 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dieck52t78ngwu9enof%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332857823%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 22:17:55,224 authentication 7106 -1222800528 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:17:55,249 authentication 7106 -1222800528 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332857875, oauth_nonce=urc68w98yh4anwye8l
INFO 2012-03-27 22:17:55,627 oauth 7106 -1222800528 token is Access Token EHGDJYnUQd6ZTgNzmy for Consumer tom with key 2Tk7LcRnykRdTV4PCe
INFO 2012-03-27 22:17:55,727 authentication 7106 -1222800528 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Durc68w98yh4anwye8l%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332857875%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 22:20:28,743 authentication 7172 -1222960272 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:20:28,764 authentication 7172 -1222960272 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332858028, oauth_nonce=yw1cp4nigfk3bzo74i
INFO 2012-03-27 22:20:29,139 oauth 7172 -1222960272 in _check_signature, timestamp is 1332858028
INFO 2012-03-27 22:20:29,140 oauth 7172 -1222960272 in _check_signature, nonce is yw1cp4nigfk3bzo74i
INFO 2012-03-27 22:20:29,240 authentication 7172 -1222960272 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dyw1cp4nigfk3bzo74i%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332858028%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 22:21:40,873 authentication 7211 -1222759568 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:21:40,894 authentication 7211 -1222759568 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332858100, oauth_nonce=a9gy3rw8yb7vkqj3tm
INFO 2012-03-27 22:21:41,461 oauth 7211 -1222759568 timestamp and nonce is right
INFO 2012-03-27 22:21:41,463 authentication 7211 -1222759568 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Da9gy3rw8yb7vkqj3tm%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332858100%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 22:23:17,285 authentication 7251 -1222612112 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:23:17,315 authentication 7251 -1222612112 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332858197, oauth_nonce=fhoc478b2yspu6rsdt
INFO 2012-03-27 22:23:46,195 authentication 7283 -1222435984 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:23:46,220 authentication 7283 -1222435984 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332858226, oauth_nonce=yat3tm5eewiu6wpgv6
INFO 2012-03-27 22:23:46,718 oauth 7283 -1222435984 signatrue method is <PistonTest.piston.oauth.OAuthSignatureMethod_HMAC_SHA1 object at 0xaa4fc0c>
INFO 2012-03-27 22:23:46,719 authentication 7283 -1222435984 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dyat3tm5eewiu6wpgv6%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332858226%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 22:32:41,124 authentication 7352 -1222657168 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:32:41,148 authentication 7352 -1222657168 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dvxvwn1ee53j5j2c1t1%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332852934%26x_auth_password%3Dtom%26x_auth_username%3Dtom, oauth_timestamp=1332858760, oauth_nonce=dxcypcom6ksnbvianr
INFO 2012-03-27 22:32:41,656 authentication 7352 -1222657168 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Ddxcypcom6ksnbvianr%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332858760%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 22:34:07,864 authentication 7595 -1222222992 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:34:07,885 authentication 7595 -1222222992 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=w+ap0vhaPa/usdiotv3V2nnGcrE=, oauth_timestamp=1332858847, oauth_nonce=njpd3q2istb60rc8x4
INFO 2012-03-27 22:36:35,328 authentication 7624 -1222263952 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:36:35,349 authentication 7624 -1222263952 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=JbNeNQHUgP87yQ/4IQ6zL1epuh4=, oauth_timestamp=1332858995, oauth_nonce=gb6b46uw7cu08ldesj
INFO 2012-03-27 22:36:35,846 authentication 7624 -1222263952 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dgb6b46uw7cu08ldesj%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332858995%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 22:40:10,546 authentication 7624 -1222263952 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=wjlJVotV4pZipNZVNx4TN32QUPU=, oauth_timestamp=1332859210, oauth_nonce=5vqrtznnuv5lyeqotb
INFO 2012-03-27 22:40:11,047 authentication 7624 -1222263952 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3D5vqrtznnuv5lyeqotb%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332859210%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 22:41:46,356 authentication 7624 -1222263952 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=iQIiSESevPDI+GAWoUdl406Mot8=, oauth_timestamp=1332859306, oauth_nonce=n80ddkgr83zx41xg91
INFO 2012-03-27 22:41:46,848 authentication 7624 -1222263952 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dn80ddkgr83zx41xg91%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332859306%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 22:43:41,223 authentication 7624 -1222263952 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=jMT4ddFfe+KZ05uLqbCHKj+/A4I=, oauth_timestamp=1332859421, oauth_nonce=9jsx6add3m89apfmmt
INFO 2012-03-27 22:43:41,783 authentication 7624 -1222263952 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3D9jsx6add3m89apfmmt%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332859421%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 22:45:00,843 authentication 7624 -1222263952 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature='BGORCZKzEQthLqZZ8XIpGXTVpSw=', oauth_timestamp=1332859500, oauth_nonce=krjcja93h40slekur3
INFO 2012-03-27 22:45:01,323 authentication 7624 -1222263952 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dkrjcja93h40slekur3%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332859500%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 22:46:54,490 authentication 7624 -1222263952 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=xH8Xo8V4GYG+eWynquP12oUIev4=, oauth_timestamp=1332859614, oauth_nonce=6i7zj0y8if6pml1zll
INFO 2012-03-27 22:46:54,984 authentication 7624 -1222263952 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3D6i7zj0y8if6pml1zll%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332859614%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 22:48:36,050 authentication 7624 -1222263952 request.META["Authorization"] is OAuth oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_nonce=gobajlt7ipmmvlv6lv, oauth_signature_method=HMAC-SHA1, oauth_signature=, oauth_timestamp=9c5vhT1VaBZt7AQkNbLYrn/Wp38=, x_auth_password=tom, x_auth_username=tom
INFO 2012-03-27 22:49:08,546 authentication 8098 -1222567056 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:49:08,578 authentication 8098 -1222567056 request.META["Authorization"] is OAuth oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_nonce=0jk0h5jz0ozapgfwt5, oauth_signature_method=HMAC-SHA1, oauth_signature=, oauth_timestamp=YfqVSRxWlUUIKAe0OaeZEe9XWcE=, x_auth_password=tom, x_auth_username=tom
INFO 2012-03-27 22:50:55,565 authentication 8142 -1222464656 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:51:34,399 authentication 8172 -1222706320 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:51:59,630 authentication 8203 -1223038096 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:54:38,339 authentication 8286 -1222861968 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:55:13,129 authentication 8315 -1222415504 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:56:37,803 authentication 8400 -1222124688 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:57:56,253 authentication 8459 -1222722704 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:58:34,664 authentication 8487 -1222784144 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:59:08,597 authentication 8515 -1222780048 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 22:59:55,865 authentication 8544 -1222943888 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 23:00:30,573 authentication 8588 -1222456464 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 23:00:49,717 authentication 8627 -1222800528 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 23:00:49,738 authentication 8627 -1222800528 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=WWVXTggrsC8lIEsf69ndwL2GPdw=, oauth_timestamp=1332860449, oauth_nonce=awl7174dfi2rkgq2bf
INFO 2012-03-27 23:00:50,200 oauth 8627 -1222800528 token is Access Token hryPfWsT3vNYwtZudw for Consumer tom with key 2Tk7LcRnykRdTV4PCe
INFO 2012-03-27 23:00:50,307 authentication 8627 -1222800528 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dawl7174dfi2rkgq2bf%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332860449%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 23:01:09,327 authentication 8654 -1222919312 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 23:01:09,353 authentication 8654 -1222919312 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=AcD+xy1ZWGj87bipmJHqNK1VAvI=, oauth_timestamp=1332860469, oauth_nonce=ppx1882wrw52bsfmz7
INFO 2012-03-27 23:01:09,723 oauth 8654 -1222919312 token is Access Token ZqTgYmhtzum9EXtPzF for Consumer tom with key 2Tk7LcRnykRdTV4PCe
INFO 2012-03-27 23:01:21,914 authentication 8678 -1222018192 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 23:02:03,669 authentication 8708 -1222067344 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 23:02:03,697 authentication 8708 -1222067344 request.META["Authorization"] is OAuth x_auth_username=tom, x_auth_password=tom, oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_signature_method=HMAC-SHA1, oauth_signature=RF0VEB4D7O8DVJBs5MYDIr+pg3Y=, oauth_timestamp=1332860523, oauth_nonce=plun2xuzwmophfxc87
INFO 2012-03-27 23:02:04,145 oauth 8708 -1222067344 token is Access Token Yv9puGGM8CDqXH5gED for Consumer tom with key 2Tk7LcRnykRdTV4PCe
INFO 2012-03-27 23:02:04,290 authentication 8708 -1222067344 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dplun2xuzwmophfxc87%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332860523%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 23:04:05,834 authentication 8708 -1222067344 request.META["Authorization"] is OAuth oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_nonce=r1k4711h4vqyga65c6, oauth_signature_method=HMAC-SHA1, oauth_signature=, oauth_timestamp=vxoRbMOaL1uSzAGjwUSTL7edXU8=, x_auth_password=tom, x_auth_username=tom
INFO 2012-03-27 23:04:31,170 authentication 8814 -1222222992 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 23:04:31,191 authentication 8814 -1222222992 request.META["Authorization"] is OAuth oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_nonce=u6rupdyqkn0hhbyflo, oauth_signature_method=HMAC-SHA1, oauth_signature=, oauth_timestamp=Xl7Y8KlZLUfPOgdXg/dSDY/nPws=, x_auth_password=tom, x_auth_username=tom
INFO 2012-03-27 23:05:16,209 authentication 8847 -1222292624 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 23:05:16,233 authentication 8847 -1222292624 request.META["Authorization"] is OAuth oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_nonce=ltlfvnj7482ivpn3bc, oauth_signature_method=HMAC-SHA1, oauth_signature=, oauth_timestamp=UvdvjruhkDSXgDzHzTugr6Z08R0=, x_auth_password=tom, x_auth_username=tom
INFO 2012-03-27 23:05:58,955 authentication 8847 -1222292624 request.META["Authorization"] is OAuth oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_nonce=nelqz280tecn8xhcj0, oauth_signature_method=HMAC-SHA1, oauth_signature=iKfExJZ+Tg6VIJU+DAsjKqk3g8g=, oauth_timestamp=1332860758, x_auth_password=tom, x_auth_username=tom
INFO 2012-03-27 23:05:59,380 oauth 8847 -1222292624 token is Access Token v3vwPwNbYaUCUQrX2X for Consumer tom with key 2Tk7LcRnykRdTV4PCe
INFO 2012-03-27 23:05:59,498 authentication 8847 -1222292624 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dnelqz280tecn8xhcj0%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332860758%26x_auth_password%3Dtom%26x_auth_username%3Dtom
INFO 2012-03-27 23:06:12,946 authentication 8904 -1223058576 in send_oauth_error, response.content is Invalid request parameters.
INFO 2012-03-27 23:06:12,969 authentication 8904 -1223058576 request.META["Authorization"] is OAuth oauth_consumer_key=2Tk7LcRnykRdTV4PCe, oauth_nonce=flpp5hrs6g0je45rup, oauth_signature_method=HMAC-SHA1, oauth_signature=PfW2biqcaGlRlENTEXV7rJfNwm8=, oauth_timestamp=1332860772, x_auth_password=tom, x_auth_username=tom
INFO 2012-03-27 23:06:13,358 oauth 8904 -1223058576 token is Access Token Q2TJJQe2D9KBaEgfZT for Consumer tom with key 2Tk7LcRnykRdTV4PCe
INFO 2012-03-27 23:06:13,470 authentication 8904 -1223058576 in send_oauth_error, response.content is Invalid signature. Expected signature base string: POST&http%3A%2F%2F127.0.0.1%3A8000%2Foauth%2Faccess_token%2F&oauth_consumer_key%3D2Tk7LcRnykRdTV4PCe%26oauth_nonce%3Dflpp5hrs6g0je45rup%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1332860772%26x_auth_password%3Dtom%26x_auth_username%3Dtom
